name,image_id,confidence,xmin,ymin,xmax,ymax
cube,592,0.9927284121513367,185,848,227,886
ball,593,0.9855779409408569,488,926,538,975
square cage,593,0.9832891225814819,419,1034,506,1080
cube,594,0.9936485290527344,259,800,300,844
cylinder,595,0.942104697227478,741,784,801,821
cube,596,0.9909375905990601,218,839,258,879
cylinder,597,0.5259714126586914,606,1508,665,1583
square cage,597,0.3327392041683197,606,1508,665,1584
cube,598,0.9953451156616211,195,797,238,840
ball,599,0.9912351369857788,229,672,270,736
tyre,599,0.787254810333252,122,845,185,913
square cage,599,0.963286817073822,147,782,214,855
square cage,599,0.1640806496143341,122,828,186,912
square cage,599,0.059033285826444626,125,781,212,905
cube,6,0.5243796706199646,188,568,242,642
human body,6,0.4546104371547699,188,568,242,642
ball,60,0.9810242652893066,334,749,397,794
circle cage,60,0.9411141872406006,249,742,321,797
ball,600,0.9738585948944092,339,743,398,791
cylinder,600,0.7772977352142334,652,737,698,807
cylinder,600,0.3056652545928955,650,737,692,774
circle cage,600,0.9815461039543152,231,740,308,794
cube,601,0.972454309463501,626,1240,731,1310
ball,601,0.8997265100479126,490,856,547,927
cube,602,0.053445473313331604,325,984,396,1034
ball,602,0.6364471316337585,251,866,302,917
ball,602,0.3009190559387207,236,878,302,932
ball,602,0.1863158941268921,257,886,305,923
ball,602,0.180071160197258,325,984,396,1034
ball,602,0.07696560770273209,267,875,306,913
tyre,602,0.7822386026382446,325,984,396,1034
circle cage,602,0.5607349872589111,202,752,245,797
circle cage,602,0.10813023149967194,311,662,359,716
circle cage,602,0.07720086723566055,199,776,244,807
circle cage,602,0.05584373325109482,193,728,248,800
ball,603,0.9872688055038452,487,920,537,970
square cage,603,0.9739129543304443,404,1028,492,1069
metal bucket,604,0.9387764930725098,603,1224,726,1277
ball,605,0.985677182674408,500,924,550,976
square cage,605,0.9719604253768921,413,1038,503,1082
cube,606,0.9942464828491211,229,839,271,878
ball,607,0.9859899282455444,365,1098,418,1152
human body,607,0.990222692489624,540,962,667,1032
ball,609,0.9823870062828064,347,952,396,1006
circle cage,609,0.9818192720413208,276,737,318,784
cylinder,61,0.9923092722892761,113,1265,140,1349
cube,610,0.9932066798210144,167,1073,259,1141
cube,610,0.20213863253593445,477,799,554,883
ball,610,0.8905957937240601,477,798,555,883
cube,611,0.9592200517654419,318,1076,406,1143
ball,611,0.98814857006073,524,700,583,780
cube,612,0.9946507811546326,188,1230,281,1304
ball,612,0.9776135683059692,449,881,508,968
cube,613,0.9968186616897583,300,1131,355,1207
ball,613,0.9798733592033386,348,717,384,806
ball,614,0.9779378175735474,142,708,196,772
human body,614,0.9967861175537109,265,549,360,659
cube,615,0.9921314120292664,190,790,228,832
ball,616,0.9875236749649048,228,1289,262,1362
tyre,616,0.9903587102890015,401,1420,456,1514
square cage,616,0.9445978999137878,156,1428,218,1513
cube,617,0.9973923563957214,70,1174,108,1237
human body,619,0.877800464630127,178,526,220,616
ball,62,0.9840077757835388,488,939,540,991
square cage,62,0.8545331358909607,395,1043,471,1093
square cage,62,0.339659184217453,372,1047,465,1112
cube,620,0.99860018491745,103,1381,159,1445
cube,620,0.2192712128162384,264,1042,304,1121
ball,620,0.8987500071525574,265,1041,304,1121
ball,621,0.9783253073692322,373,1144,427,1200
human body,621,0.9816376566886902,678,1103,823,1162
circle cage,621,0.9568947553634644,585,1253,693,1358
ball,622,0.9929040670394897,334,905,421,985
tyre,622,0.9952132105827332,430,596,500,728
ball,623,0.9868254065513611,506,905,555,956
square cage,623,0.9725197553634644,403,1024,496,1068
ball,624,0.9899519681930542,221,1289,257,1359
tyre,624,0.9918783903121948,233,1434,287,1534
square cage,624,0.9772694110870361,151,1411,214,1502
cube,625,0.24244704842567444,429,625,470,666
ball,625,0.9828667044639587,324,745,383,793
cylinder,625,0.6990816593170166,430,625,470,666
circle cage,625,0.9534770250320435,216,730,292,786
ball,626,0.9642376899719238,327,869,372,918
ball,626,0.137998566031456,393,989,462,1035
tyre,626,0.7687544822692871,393,989,462,1035
circle cage,626,0.9189138412475586,275,755,312,800
circle cage,626,0.3474709689617157,276,772,308,802
cube,628,0.994987428188324,272,827,313,865
ball,629,0.9869877696037292,176,1282,207,1345
human body,629,0.8671445846557617,209,1108,243,1216
circle cage,629,0.9480181932449341,180,1508,244,1582
cube,63,0.06557867676019669,320,731,371,770
cylinder,63,0.8923882842063904,320,732,370,770
cube,630,0.5938705205917358,177,534,226,600
human body,630,0.21947315335273743,176,532,226,603
square cage,630,0.26236629486083984,177,534,226,600
cube,631,0.18192484974861145,223,551,262,615
square cage,631,0.7960430979728699,223,551,262,615
cube,632,0.995017409324646,463,1089,548,1150
cube,633,0.991729199886322,166,851,213,895
cube,634,0.9933658838272095,222,840,265,879
ball,635,0.9871343374252319,164,1259,204,1325
human body,635,0.14952565729618073,194,1078,223,1162
circle cage,635,0.9639215469360352,182,1495,247,1566
cube,636,0.9951402544975281,228,841,272,879
cube,637,0.9841225147247314,412,1195,489,1272
cube,638,0.9958288669586182,253,814,295,853
cube,639,0.9908348917961121,258,1235,351,1305
cube,639,0.9020698070526123,912,1252,1007,1308
ball,639,0.984868049621582,507,894,570,988
ball,64,0.9868874549865723,259,1368,293,1437
tyre,64,0.9331861734390259,297,1471,369,1558
metal bucket,64,0.9544863700866699,330,1562,416,1631
ball,640,0.9895917177200317,182,1286,219,1352
human body,640,0.9338159561157227,209,1086,241,1202
tyre,640,0.0611945241689682,251,1522,317,1594
circle cage,640,0.906304121017456,251,1522,317,1593
cube,641,0.9946988821029663,215,838,254,878
ball,642,0.6100292205810547,310,1326,350,1412
tyre,642,0.38634413480758667,310,1327,350,1411
square cage,642,0.9830896258354187,182,1450,235,1533
cube,643,0.7785810232162476,424,624,463,660
ball,643,0.9865522384643555,331,742,391,789
circle cage,643,0.9230396151542664,229,730,293,785
ball,644,0.9808720946311951,254,1315,291,1397
human body,644,0.4233025908470154,431,1411,496,1479
tyre,644,0.25149640440940857,430,1411,496,1480
square cage,644,0.07452154904603958,432,1411,495,1478
metal bucket,644,0.24528881907463074,430,1411,496,1479
ball,645,0.9846690893173218,262,1268,298,1338
square cage,645,0.9845938682556152,204,1417,259,1483
ball,647,0.9877942800521851,181,1307,218,1378
human body,647,0.9869353771209717,306,1268,397,1364
circle cage,647,0.9693982005119324,63,1500,135,1573
cube,648,0.9953756332397461,204,841,249,884
cube,649,0.9933931827545166,213,844,256,885
ball,65,0.9943835139274597,320,903,404,980
tyre,65,0.9962250590324402,425,628,504,725
cube,650,0.18281954526901245,220,520,254,597
square cage,650,0.667090654373169,220,521,254,596
cube,651,0.9972680807113647,264,830,302,870
ball,652,0.9868977069854736,482,903,530,952
human body,652,0.9607831835746765,475,687,528,783
square cage,652,0.9871017932891846,387,1014,474,1065
cube,653,0.9959325194358826,465,1255,562,1327
ball,653,0.992416501045227,581,889,640,967
ball,654,0.9890966415405273,246,727,290,783
tyre,654,0.9950889348983765,299,872,379,955
cylinder,655,0.3118441104888916,190,520,222,605
human body,655,0.5812360644340515,189,520,223,605
cube,656,0.9963988065719604,227,840,271,883
ball,657,0.8368129134178162,293,874,338,924
ball,657,0.31070542335510254,280,887,337,935
ball,657,0.0659678503870964,299,893,341,928
ball,657,0.054087184369564056,346,968,406,1036
tyre,657,0.9779437780380249,345,968,405,1035
circle cage,657,0.9774636030197144,256,736,298,782
cube,658,0.9882344007492065,246,810,281,850
ball,659,0.9895267486572266,231,1291,266,1365
tyre,659,0.9967067241668701,261,1449,323,1544
square cage,659,0.9773225784301758,162,1423,226,1515
ball,66,0.970604419708252,340,959,389,1009
circle cage,66,0.9849222898483276,286,735,329,783
cube,660,0.05527665466070175,183,480,221,575
human body,660,0.5794793367385864,182,479,222,577
cube,661,0.9962151050567627,222,844,265,883
ball,662,0.2737007737159729,306,920,355,977
ball,662,0.11787506192922592,287,930,347,984
ball,662,0.08322414010763168,320,918,358,957
tyre,662,0.9958436489105225,489,1132,557,1191
square cage,662,0.19712460041046143,286,933,343,985
circle cage,662,0.9497629404067993,315,783,360,832
circle cage,662,0.19280019402503967,287,926,352,984
cube,663,0.9952925443649292,212,845,255,886
cube,664,0.9965190291404724,395,743,493,820
ball,664,0.7097114324569702,482,355,541,430
cube,666,0.07305936515331268,208,537,241,603
ball,666,0.11454916000366211,208,537,241,603
cylinder,666,0.6489311456680298,208,538,241,603
square cage,666,0.1025286614894867,208,538,241,603
ball,667,0.9878992438316345,274,689,318,748
tyre,667,0.9894701838493347,343,825,420,906
cube,668,0.9915732145309448,202,868,247,903
cube,669,0.9958216547966003,313,1172,430,1240
ball,669,0.9883381128311157,537,787,600,868
ball,67,0.9865898489952087,510,909,559,959
square cage,67,0.972564697265625,411,1027,504,1070
cube,670,0.9921028017997742,197,840,239,881
cube,671,0.9919309616088867,257,1081,349,1139
ball,671,0.9912014007568359,494,695,551,783
cube,672,0.9895758628845215,249,804,286,847
ball,673,0.9373595118522644,338,734,392,781
cylinder,673,0.8820304274559021,523,689,561,736
circle cage,673,0.9689501523971558,234,736,300,785
cube,674,0.9786175489425659,353,1414,484,1491
ball,674,0.9901407957077026,506,873,560,955
ball,675,0.9816424250602722,328,1081,382,1135
human body,675,0.9850128889083862,530,1069,681,1152
circle cage,675,0.9710742831230164,145,1216,225,1273
ball,676,0.9900752305984497,251,766,292,826
tyre,676,0.9921163320541382,289,929,379,995
cube,677,0.9959588050842285,225,845,269,886
cube,678,0.9949610233306885,234,807,278,851
cube,679,0.9967745542526245,468,1186,554,1261
ball,68,0.9396576881408691,533,914,603,993
cube,680,0.9931676387786865,177,795,217,838
ball,681,0.9897594451904297,173,1282,210,1350
human body,681,0.9545791149139404,205,1101,239,1228
tyre,681,0.3687468469142914,296,1529,354,1604
circle cage,681,0.650436282157898,296,1529,354,1603
cube,682,0.9930682182312012,249,811,288,850
cube,683,0.9944642782211304,225,841,268,882
cube,685,0.5178450345993042,466,651,506,691
cube,685,0.10016229003667831,225,733,294,784
ball,685,0.9851543307304382,319,743,380,790
cylinder,685,0.5129374265670776,466,651,505,691
circle cage,685,0.863355815410614,225,733,294,784
ball,686,0.9890872836112976,491,927,540,977
square cage,686,0.9862756133079529,422,1037,509,1084
ball,687,0.9870500564575195,480,1124,532,1178
tyre,687,0.9844985008239746,641,826,685,901
square cage,687,0.9829949140548706,361,1217,442,1266
ball,688,0.9797650575637817,375,1089,425,1140
human body,688,0.9909467101097107,550,1065,706,1152
circle cage,688,0.9805063605308533,151,1237,239,1298
circle cage,688,0.08021917939186096,242,999,291,1047
cube,689,0.7349262237548828,174,1424,230,1487
tyre,689,0.8584377765655518,423,1257,463,1324
square cage,689,0.20934467017650604,174,1423,230,1488
ball,69,0.9871305227279663,503,915,554,964
square cage,69,0.9841892719268799,411,1023,495,1072
cylinder,690,0.9277147054672241,306,740,357,779
cube,691,0.9934048056602478,215,796,255,839
cube,692,0.9924066066741943,210,839,250,878
ball,693,0.9884917140007019,227,1291,261,1360
tyre,693,0.9726216793060303,432,1379,475,1469
square cage,693,0.9410170316696167,153,1429,217,1508
ball,694,0.980691134929657,401,1150,461,1207
human body,694,0.9840559959411621,719,1079,858,1134
cube,695,0.9896551966667175,158,849,207,892
cube,696,0.35410940647125244,208,541,244,617
ball,696,0.10057734698057175,208,541,244,617
cylinder,696,0.24733802676200867,208,541,244,617
human body,696,0.05187501013278961,208,541,244,617
square cage,696,0.2351454198360443,208,541,244,617
ball,697,0.9868664741516113,251,1381,284,1449
tyre,697,0.9826063513755798,298,1480,352,1573
metal bucket,697,0.9815883636474609,336,1555,407,1632
ball,698,0.9816152453422546,224,1290,260,1362
tyre,698,0.9932788610458374,338,1398,391,1498
square cage,698,0.9379069209098816,155,1420,219,1498
ball,699,0.9841337203979492,246,689,292,756
ball,699,0.33357709646224976,254,658,290,716
tyre,699,0.9804400205612183,142,869,223,963
square cage,699,0.9721838235855103,169,814,227,872
square cage,699,0.05174528807401657,141,817,225,964
ball,7,0.9751710891723633,154,1271,195,1343
human body,7,0.895747184753418,188,1091,225,1222
circle cage,7,0.9377373456954956,228,1526,294,1601
ball,70,0.986175537109375,350,1108,406,1161
human body,70,0.9915199279785156,511,1041,660,1117
circle cage,70,0.9740859866142273,157,1214,238,1272
ball,700,0.11589660495519638,216,484,248,540
ball,701,0.980063796043396,153,1311,196,1385
human body,701,0.9867615699768066,272,1155,357,1258
ball,703,0.06748440861701965,183,502,220,578
human body,703,0.655893087387085,181,501,221,580
ball,704,0.9884311556816101,168,1266,205,1331
human body,704,0.9810034036636353,199,1083,232,1212
tyre,704,0.4130137860774994,250,1516,317,1589
circle cage,704,0.7956615686416626,250,1516,317,1588
cube,705,0.05565047264099121,290,723,338,760
cylinder,705,0.9154869318008423,292,724,335,759
cube,706,0.9946131110191345,189,802,237,839
cube,707,0.9967619180679321,556,1120,661,1189
ball,707,0.9379674792289734,696,743,761,809
cube,708,0.9950602054595947,263,827,302,868
ball,709,0.9727758169174194,348,574,405,622
human body,709,0.9922642707824707,481,511,604,582
circle cage,709,0.9252471923828125,298,747,384,790
cube,71,0.995989203453064,229,840,272,880
tyre,710,0.1279846727848053,311,1215,354,1289
metal bucket,710,0.9663292765617371,684,1217,787,1277
cube,711,0.9937088489532471,221,842,264,883
ball,712,0.9903680086135864,212,667,252,736
tyre,712,0.9666160941123962,208,771,251,860
square cage,712,0.9856957197189331,141,806,212,884
cube,713,0.9953533411026001,209,805,252,846
cube,714,0.9961919188499451,449,1191,536,1261
cube,715,0.5681285858154297,433,1299,500,1358
cube,715,0.2081928253173828,422,1303,498,1395
ball,715,0.0948275476694107,422,1303,498,1395
ball,715,0.053506702184677124,433,1299,500,1358
cylinder,715,0.38117802143096924,413,1304,495,1418
cylinder,715,0.05974617227911949,429,1302,497,1370
circle cage,715,0.9699329733848572,279,1103,371,1203
ball,716,0.9640727043151855,269,936,316,986
tyre,716,0.983801543712616,552,1050,627,1106
circle cage,716,0.9689165353775024,230,762,272,808
ball,717,0.9872435927391052,211,1288,246,1361
square cage,717,0.9524533748626709,145,1427,208,1524
ball,718,0.5137557983398438,246,912,300,974
ball,718,0.21201464533805847,224,923,295,983
ball,718,0.0855630487203598,257,904,303,957
ball,718,0.08401592820882797,152,1058,211,1133
tyre,718,0.9616652727127075,152,1058,211,1133
circle cage,718,0.9478267431259155,245,736,290,783
circle cage,718,0.1778327226638794,218,925,294,984
circle cage,718,0.16172020137310028,245,757,290,792
circle cage,718,0.07283327728509903,259,751,292,785
circle cage,718,0.06414937973022461,244,909,303,980
circle cage,718,0.058450303971767426,215,941,271,984
cube,719,0.9908394813537598,202,1070,299,1135
ball,719,0.9840196371078491,532,756,599,836
ball,72,0.9700751304626465,170,1282,205,1354
human body,72,0.9612059593200684,204,1118,241,1227
circle cage,72,0.9630956649780273,170,1512,237,1587
ball,720,0.9875377416610718,493,907,541,956
square cage,720,0.9733655452728271,389,1034,474,1081
cube,722,0.993341863155365,195,891,241,934
cube,723,0.9900338053703308,212,841,252,880
cube,724,0.9916237592697144,373,1397,469,1459
ball,724,0.3127616047859192,541,999,605,1072
ball,725,0.9870443344116211,489,930,540,982
square cage,725,0.9729021787643433,402,1041,488,1084
cube,726,0.17432060837745667,242,1474,283,1540
ball,726,0.9830769896507263,240,1310,275,1403
ball,726,0.10256527364253998,242,1473,283,1541
tyre,726,0.052463971078395844,242,1473,283,1540
square cage,726,0.5960840582847595,242,1474,283,1540
metal bucket,726,0.10818254947662354,242,1473,283,1540
cube,727,0.9826791286468506,239,807,275,848
cube,728,0.996812105178833,358,1380,476,1455
ball,728,0.979887843132019,492,871,542,948
cube,729,0.9952658414840698,251,812,293,849
cylinder,73,0.9307922124862671,723,749,783,787
ball,730,0.9559194445610046,286,889,330,929
tyre,730,0.9773292541503906,388,937,446,996
circle cage,730,0.9627211093902588,217,758,260,807
cylinder,731,0.8883105516433716,259,735,320,770
cylinder,731,0.1370360404253006,246,736,316,788
ball,732,0.8411202430725098,270,903,320,955
ball,732,0.07871858030557632,277,892,322,938
ball,732,0.05132731422781944,257,914,316,970
tyre,732,0.9909560680389404,556,924,607,999
circle cage,732,0.9707082509994507,229,744,271,793
ball,733,0.9866474866867065,504,927,552,978
square cage,733,0.9777902364730835,411,1035,502,1082
ball,734,0.9876630306243896,482,1129,534,1184
tyre,734,0.9861831068992615,646,830,691,907
square cage,734,0.9790416955947876,373,1221,461,1268
ball,735,0.9686753153800964,253,1334,291,1404
square cage,735,0.6586397886276245,291,1465,342,1536
metal bucket,735,0.3305703103542328,291,1465,342,1536
cube,736,0.22985988855361938,443,633,485,675
ball,736,0.9798053503036499,326,748,388,794
cylinder,736,0.7679709196090698,445,633,483,675
circle cage,736,0.9737321734428406,227,731,300,784
ball,737,0.9947397708892822,347,910,434,989
tyre,737,0.9963078498840332,404,602,484,693
ball,738,0.939335823059082,328,951,381,1000
ball,738,0.13364754617214203,305,955,379,1017
tyre,738,0.9601439833641052,181,1034,245,1106
circle cage,738,0.9797295928001404,299,725,343,775
ball,739,0.9891533851623535,177,1305,214,1375
square cage,739,0.895067572593689,114,1439,174,1523
metal bucket,739,0.061691757291555405,114,1438,173,1520
ball,74,0.985118567943573,481,933,531,983
square cage,74,0.9726047515869141,392,1044,478,1094
cube,741,0.2624222934246063,578,900,645,940
cylinder,741,0.5039030909538269,578,900,646,940
circle cage,741,0.9795443415641785,298,704,388,762
metal bucket,741,0.0744488537311554,578,900,646,940
ball,742,0.9837807416915894,469,888,519,939
square cage,742,0.971934974193573,361,1014,452,1059
ball,743,0.9816469550132751,342,1092,393,1146
human body,743,0.9888361692428589,560,1067,707,1150
circle cage,743,0.9814293384552002,162,1229,252,1287
ball,744,0.9862031936645508,490,935,541,987
square cage,744,0.9740802645683289,403,1047,489,1087
cube,745,0.9949397444725037,208,1091,311,1158
ball,745,0.9923304319381714,539,789,605,875
ball,746,0.09322633594274521,464,1424,516,1497
cylinder,746,0.8794835805892944,465,1425,515,1497
cube,747,0.9927594065666199,192,794,233,838
ball,748,0.976188600063324,173,1287,206,1350
human body,748,0.8127678632736206,206,1105,238,1226
circle cage,748,0.9378347396850586,184,1488,247,1562
ball,749,0.2966441512107849,204,1028,257,1105
tyre,749,0.6872247457504272,204,1028,256,1105
circle cage,749,0.9753795862197876,232,723,274,773
circle cage,749,0.1083163470029831,177,916,229,962
cube,75,0.08921145647764206,181,520,219,583
ball,75,0.08950132131576538,181,519,220,584
cylinder,75,0.07836344838142395,181,520,219,583
human body,75,0.06493628025054932,181,519,220,585
square cage,75,0.1387803852558136,181,520,220,584
cylinder,750,0.9071339964866638,317,747,367,788
cube,751,0.997711181640625,204,1342,260,1413
ball,751,0.9092342853546143,319,899,357,979
human body,752,0.9799579977989197,437,476,522,537
cube,753,0.996155858039856,257,1032,351,1105
ball,753,0.9006056785583496,486,693,546,762
ball,754,0.9839555621147156,368,1070,415,1122
human body,754,0.9871253371238708,415,907,457,1015
circle cage,754,0.9855847358703613,464,1276,570,1336
cube,755,0.993741512298584,217,839,257,881
human body,756,0.9736834764480591,493,516,577,588
cube,757,0.9956201314926147,229,805,272,849
human body,758,0.9861658811569214,496,536,572,604
human body,759,0.9848265647888184,658,307,763,406
cube,760,0.9890722036361694,190,1104,283,1162
ball,760,0.9902091026306152,514,822,583,910
cube,761,0.994235634803772,210,806,252,848
cube,762,0.986801028251648,173,840,212,885
cube,763,0.9948282241821289,536,1065,632,1139
ball,763,0.9544860124588013,592,706,652,775
cube,764,0.9923734664916992,201,847,242,889
ball,765,0.9844120740890503,181,1279,218,1353
human body,765,0.9367769956588745,220,1137,252,1223
human body,765,0.10618247091770172,223,1093,260,1222
circle cage,765,0.9528667330741882,192,1517,260,1590
cube,766,0.9834679365158081,408,770,488,832
ball,766,0.98147052526474,524,337,589,430
cube,767,0.1139126867055893,179,518,221,609
human body,767,0.8749245405197144,178,518,222,610
ball,768,0.9852690696716309,256,1322,291,1397
square cage,768,0.2466905117034912,360,1443,423,1515
metal bucket,768,0.7747079133987427,360,1443,423,1515
ball,769,0.986432671546936,469,906,519,958
human body,769,0.9171185493469238,485,722,534,792
square cage,769,0.9899147748947144,365,999,450,1051
cube,77,0.9965001940727234,219,844,263,886
cube,770,0.1544167399406433,179,504,216,578
ball,770,0.21037423610687256,180,505,216,577
cylinder,770,0.06387126445770264,179,505,216,577
human body,770,0.2106965184211731,179,504,216,578
square cage,770,0.15935656428337097,179,505,216,577
ball,771,0.9838347434997559,174,1280,211,1350
human body,771,0.9565519094467163,205,1088,237,1226
circle cage,771,0.9179250597953796,267,1526,337,1600
cube,772,0.9925147891044617,182,816,222,856
cube,773,0.9925581812858582,259,1171,380,1242
ball,773,0.9937461614608765,508,775,573,860
ball,774,0.9903359413146973,223,681,264,754
tyre,774,0.993504524230957,231,836,284,925
square cage,774,0.9891828894615173,157,811,227,893
cube,775,0.996659517288208,224,843,268,885
cube,776,0.9855284690856934,87,1050,153,1114
cube,776,0.12829162180423737,419,960,491,1046
ball,776,0.9371060132980347,419,960,491,1046
cube,777,0.9955228567123413,396,1292,499,1371
ball,777,0.9403015375137329,552,907,618,999
cube,778,0.07516789436340332,276,728,332,770
cylinder,778,0.865292489528656,278,729,330,769
cube,78,0.9904123544692993,56,1306,91,1364
ball,78,0.9960433840751648,249,999,288,1091
human body,780,0.6582543253898621,205,545,272,668
cube,781,0.9937143325805664,182,852,227,893
ball,782,0.962563157081604,153,1301,196,1369
ball,782,0.32464420795440674,155,1330,190,1399
human body,782,0.9942529201507568,269,1181,355,1273
ball,783,0.9834615588188171,260,1424,297,1502
tyre,783,0.9439016580581665,319,1555,385,1625
tyre,783,0.12141525000333786,302,1646,394,1720
metal bucket,783,0.9201647639274597,302,1648,395,1721
ball,784,0.9732077121734619,274,1312,309,1382
square cage,784,0.971127986907959,223,1485,269,1562
ball,785,0.3692476153373718,462,1017,510,1055
tyre,785,0.05433010309934616,506,1155,553,1223
metal bucket,785,0.9731104373931885,560,1166,667,1223
ball,786,0.32273373007774353,224,709,256,769
ball,786,0.18387162685394287,224,688,266,761
tyre,786,0.9871087074279785,238,767,289,863
tyre,786,0.09660659730434418,227,698,281,758
square cage,786,0.9874257445335388,160,819,228,899
ball,787,0.9846178293228149,233,1297,268,1373
tyre,787,0.9946088790893555,327,1396,385,1494
square cage,787,0.9729987978935242,168,1432,231,1506
cube,788,0.9951586723327637,219,840,263,882
ball,789,0.9706846475601196,285,574,348,621
human body,789,0.9888942241668701,422,452,514,510
cube,79,0.994322657585144,110,1292,157,1358
cube,790,0.9922396540641785,165,850,213,892
cube,791,0.45870453119277954,455,646,495,686
cube,791,0.14464253187179565,486,651,518,682
ball,791,0.9568020701408386,313,746,378,792
cylinder,791,0.5556528568267822,457,646,494,686
circle cage,791,0.9732910394668579,223,733,295,783
cylinder,792,0.9930064082145691,110,1247,135,1331
cube,793,0.959854006767273,250,1153,360,1223
ball,793,0.9922136664390564,499,755,564,836
square cage,793,0.05567265674471855,250,1154,360,1223
ball,794,0.9771531820297241,352,1124,404,1180
human body,794,0.9888879656791687,592,1091,768,1172
circle cage,794,0.7174717783927917,277,1315,352,1387
circle cage,794,0.6928226351737976,275,1308,346,1357
circle cage,794,0.21916311979293823,264,1290,355,1365
circle cage,794,0.05809485539793968,304,1323,351,1377
ball,795,0.979637861251831,369,1086,417,1137
human body,795,0.9912332892417908,528,1056,677,1137
circle cage,795,0.9710750579833984,150,1220,231,1282
ball,796,0.9885384440422058,165,691,209,752
ball,796,0.08995766937732697,287,953,332,997
human body,796,0.995789647102356,279,568,372,664
cube,797,0.9953608512878418,215,840,257,881
cube,799,0.9936259984970093,297,1186,421,1255
ball,799,0.9939545392990112,530,804,598,889
cube,8,0.11517524719238281,213,866,246,902
cylinder,8,0.1832411289215088,214,867,246,902
cylinder,8,0.15400123596191406,200,866,245,952
cube,80,0.454453706741333,212,567,264,645
human body,80,0.16662156581878662,212,567,264,645
square cage,80,0.3770487904548645,212,567,264,645
ball,800,0.9772071838378906,343,750,399,796
cylinder,800,0.6048853397369385,742,753,792,822
circle cage,800,0.9766398668289185,236,743,311,796
ball,801,0.9951682090759277,396,928,489,1009
tyre,801,0.9886595606803894,485,609,548,746
ball,802,0.9858195185661316,355,1096,406,1145
human body,802,0.9879468679428101,495,1006,629,1088
ball,803,0.9902427196502686,261,1011,299,1075
tyre,803,0.8830927610397339,318,1139,403,1246
metal bucket,803,0.4470008611679077,319,1158,399,1248
cube,804,0.9969378709793091,395,785,499,856
ball,804,0.9920161962509155,535,400,596,477
cube,805,0.9939495921134949,200,849,237,886
ball,806,0.11821307986974716,266,1372,300,1487
tyre,806,0.9659244418144226,261,1569,301,1650
tyre,806,0.1415928304195404,259,1421,304,1660
tyre,806,0.06346055865287781,250,1524,304,1652
tyre,806,0.06211484596133232,266,1395,300,1493
metal bucket,806,0.9782997965812683,323,1564,387,1632
cylinder,807,0.8886206150054932,757,751,810,786
ball,808,0.9871158599853516,227,1280,260,1352
tyre,808,0.9873111248016357,442,1341,487,1430
square cage,808,0.9528074264526367,157,1420,220,1502
ball,809,0.9198825359344482,321,874,369,922
ball,809,0.13106879591941833,391,987,460,1036
tyre,809,0.8224570155143738,391,987,460,1036
circle cage,809,0.9749278426170349,273,753,313,801
ball,81,0.9843370914459229,249,1302,284,1380
tyre,81,0.066988006234169,311,1452,364,1526
square cage,81,0.2996026277542114,312,1453,364,1525
metal bucket,81,0.6553349494934082,311,1453,364,1526
cube,810,0.9935630559921265,181,807,220,848
cube,811,0.9971194267272949,497,1315,588,1388
ball,811,0.12204952538013458,468,913,529,994
ball,811,0.06036651134490967,467,933,504,997
ball,812,0.9259872436523438,349,879,396,926
ball,812,0.1472349464893341,400,969,458,1042
tyre,812,0.9071440100669861,400,969,458,1042
circle cage,812,0.9765173196792603,318,736,358,781
cylinder,813,0.9621033072471619,426,755,469,792
cube,814,0.9957888126373291,248,841,291,883
ball,815,0.9899269938468933,248,764,290,824
tyre,815,0.9952616691589355,304,901,374,994
tyre,815,0.08911284804344177,293,999,331,1061
metal bucket,815,0.6786589622497559,293,1003,331,1061
cylinder,817,0.9328794479370117,295,1461,347,1529
ball,818,0.9356483221054077,536,938,594,988
tyre,818,0.09300556778907776,536,938,596,988
square cage,818,0.9718337059020996,444,1056,528,1104
ball,819,0.9766589999198914,167,1269,206,1341
human body,819,0.9314550161361694,208,1125,246,1227
circle cage,819,0.9540242552757263,169,1507,235,1579
ball,82,0.9050101041793823,339,735,394,780
cylinder,82,0.8973473310470581,545,701,582,757
circle cage,82,0.9252653121948242,231,737,302,788
ball,820,0.990553081035614,245,1312,281,1384
square cage,820,0.43279799818992615,339,1447,391,1519
metal bucket,820,0.5736111998558044,339,1447,391,1520
ball,821,0.9780485033988953,148,681,198,748
human body,821,0.9964844584465027,273,553,357,645
ball,822,0.9865331053733826,482,1126,535,1179
tyre,822,0.9877768754959106,683,844,728,927
square cage,822,0.982273280620575,386,1219,467,1270
ball,823,0.9847941398620605,482,934,536,984
square cage,823,0.9756242632865906,396,1047,480,1096
ball,824,0.08857779204845428,186,517,219,589
cylinder,824,0.4495254456996918,187,517,218,589
human body,824,0.3382050693035126,186,517,219,589
ball,825,0.9885036945343018,184,1305,220,1378
square cage,825,0.8949477672576904,118,1440,178,1530
metal bucket,825,0.05875859782099724,118,1439,178,1529
cube,826,0.08236828446388245,329,799,390,835
cylinder,826,0.7926464080810547,330,799,390,835
circle cage,826,0.9811486005783081,289,705,382,762
cube,827,0.9932880401611328,218,838,257,878
cube,828,0.9953610301017761,189,846,234,888
ball,829,0.9851152300834656,250,766,290,827
tyre,829,0.9951857328414917,279,889,354,977
cube,83,0.9899284839630127,163,849,211,893
cube,830,0.1875145435333252,599,902,683,950
cylinder,830,0.1524278074502945,599,902,683,950
circle cage,830,0.9730924367904663,297,704,388,762
